-2.56	0.647687
-2.57	0.647172
-2.58	0.646662
-2.59	0.646156
-2.6	0.645654
-2.61	0.645157
-2.62	0.644664
-2.63	0.644175
-2.64	0.643691
-2.65	0.64321
-2.66	0.642734
-2.67	0.642261
-2.68	0.641793
-2.69	0.641328
-2.7	0.640868
-2.71	0.640411
-2.72	0.639958
-2.73	0.639508
-2.74	0.639062
-2.75	0.63862
-2.76	0.638182
-2.77	0.637747
-2.78	0.637316
-2.79	0.636888
-2.8	0.636463
-2.81	0.636042
-2.82	0.635624
-2.83	0.63521
-2.84	0.634799
-2.85	0.634391
-2.86	0.633986
-2.87	0.633584
-2.88	0.633186
-2.89	0.63279
-2.9	0.632398
-2.91	0.632009
-2.92	0.631622
-2.93	0.631239
-2.94	0.630859
-2.95	0.630481
-2.96	0.630106
-2.97	0.629735
-2.98	0.629366
-2.99	0.628999
-3	0.628636
-3.01	0.628275
-3.02	0.627917
-3.03	0.627561
-3.04	0.627208
-3.05	0.626858
-3.06	0.62651
-3.07	0.626165
-3.08	0.625822
-3.09	0.625482
-3.1	0.625144
-3.11	0.624809
-3.12	0.624476
-3.13	0.624145
-3.14	0.623817
-3.15	0.623491
-3.16	0.623167
-3.17	0.622846
-3.18	0.622527
-3.19	0.62221
-3.2	0.621895
-3.21	0.621583
-3.22	0.621273
-3.23	0.620964
-3.24	0.620658
-3.25	0.620355
-3.26	0.620053
-3.27	0.619753
-3.28	0.619455
-3.29	0.619159
-3.3	0.618866
-3.31	0.618574
-3.32	0.618284
-3.33	0.617996
-3.34	0.61771
-3.35	0.617426
-3.36	0.617144
-3.37	0.616864
-3.38	0.616585
-3.39	0.616309
-3.4	0.616034
-3.41	0.615761
-3.42	0.61549
-3.43	0.61522
-3.44	0.614952
-3.45	0.614686
-3.46	0.614422
-3.47	0.614159
-3.48	0.613898
-3.49	0.613639
-3.5	0.613382
-3.51	0.613126
-3.52	0.612871
-3.53	0.612618
-3.54	0.612367
-3.55	0.612117
-3.56	0.611869
-3.57	0.611623
-3.58	0.611378
-3.59	0.611134
-3.6	0.610892
-3.61	0.610652
-3.62	0.610413
-3.63	0.610175
-3.64	0.609939
-3.65	0.609704
-3.66	0.609471
-3.67	0.609239
-3.68	0.609008
-3.69	0.608779
-3.7	0.608551
-3.71	0.608325
-3.72	0.6081
-3.73	0.607876
-3.74	0.607654
-3.75	0.607433
-3.76	0.607213
-3.77	0.606995
-3.78	0.606777
-3.79	0.606561
-3.8	0.606347
-3.81	0.606133
-3.82	0.605921
-3.83	0.60571
-3.84	0.6055
-3.85	0.605292
-3.86	0.605084
-3.87	0.604878
-3.88	0.604673
-3.89	0.604469
-3.9	0.604266
-3.91	0.604065
-3.92	0.603864
-3.93	0.603665
-3.94	0.603467
-3.95	0.603269
-3.96	0.603073
-3.97	0.602879
-3.98	0.602685
-3.99	0.602492
-4	0.6023
-4.01	0.602109
-4.02	0.60192
-4.03	0.601731
-4.04	0.601544
-4.05	0.601357
-4.06	0.601172
-4.07	0.600987
-4.08	0.600803
-4.09	0.600621
-4.1	0.600439
-4.11	0.600259
-4.12	0.600079
-4.13	0.5999
-4.14	0.599722
-4.15	0.599546
-4.16	0.59937
-4.17	0.599195
-4.18	0.599021
-4.19	0.598848
-4.2	0.598675
-4.21	0.598504
-4.22	0.598334
-4.23	0.598164
-4.24	0.597995
-4.25	0.597827
-4.26	0.597661
-4.27	0.597494
-4.28	0.597329
-4.29	0.597165
-4.3	0.597001
-4.31	0.596838
-4.32	0.596677
-4.33	0.596515
-4.34	0.596355
-4.35	0.596196
-4.36	0.596037
-4.37	0.595879
-4.38	0.595722
-4.39	0.595566
-4.4	0.59541
-4.41	0.595255
-4.42	0.595101
-4.43	0.594948
-4.44	0.594796
-4.45	0.594644
-4.46	0.594493
-4.47	0.594342
-4.48	0.594193
-4.49	0.594044
-4.5	0.593896
-4.51	0.593749
-4.52	0.593602
-4.53	0.593456
-4.54	0.593311
-4.55	0.593166
-4.56	0.593022
-4.57	0.592879
-4.58	0.592737
-4.59	0.592595
-4.6	0.592454
-4.61	0.592313
-4.62	0.592173
-4.63	0.592034
-4.64	0.591896
-4.65	0.591758
-4.66	0.59162
-4.67	0.591484
-4.68	0.591348
-4.69	0.591213
-4.7	0.591078
-4.71	0.590944
-4.72	0.59081
-4.73	0.590677
-4.74	0.590545
-4.75	0.590414
-4.76	0.590283
-4.77	0.590152
-4.78	0.590022
-4.79	0.589893
-4.8	0.589764
-4.81	0.589636
-4.82	0.589509
-4.83	0.589382
-4.84	0.589255
-4.85	0.58913
-4.86	0.589004
-4.87	0.58888
-4.88	0.588755
-4.89	0.588632
-4.9	0.588509
-4.91	0.588386
-4.92	0.588264
-4.93	0.588143
-4.94	0.588022
-4.95	0.587902
-4.96	0.587782
-4.97	0.587663
-4.98	0.587544
-4.99	0.587425
-5	0.587308
-5.01	0.58719
-5.02	0.587074
-5.03	0.586957
-5.04	0.586842
-5.05	0.586726
-5.06	0.586612
-5.07	0.586497
-5.08	0.586384
-5.09	0.58627
-5.1	0.586157
-5.11	0.586045
-5.12	0.585933
-5.13	0.585822
-5.14	0.585711
-5.15	0.5856
-5.16	0.58549
-5.17	0.585381
-5.18	0.585272
-5.19	0.585163
-5.2	0.585055
-5.21	0.584947
-5.22	0.58484
-5.23	0.584733
-5.24	0.584627
-5.25	0.584521
-5.26	0.584415
-5.27	0.58431
-5.28	0.584205
-5.29	0.584101
-5.3	0.583997
-5.31	0.583894
-5.32	0.583791
-5.33	0.583688
-5.34	0.583586
-5.35	0.583484
-5.36	0.583383
-5.37	0.583282
-5.38	0.583182
-5.39	0.583081
-5.4	0.582982
-5.41	0.582882
-5.42	0.582783
-5.43	0.582685
-5.44	0.582587
-5.45	0.582489
-5.46	0.582392
-5.47	0.582295
-5.48	0.582198
-5.49	0.582102
-5.5	0.582006
-5.51	0.58191
-5.52	0.581815
-5.53	0.581721
-5.54	0.581626
-5.55	0.581532
-5.56	0.581438
-5.57	0.581345
-5.58	0.581252
-5.59	0.58116
-5.6	0.581067
-5.61	0.580976
-5.62	0.580884
-5.63	0.580793
-5.64	0.580702
-5.65	0.580612
-5.66	0.580521
-5.67	0.580432
-5.68	0.580342
-5.69	0.580253
-5.7	0.580164
-5.71	0.580076
-5.72	0.579988
-5.73	0.5799
-5.74	0.579813
-5.75	0.579725
-5.76	0.579639
-5.77	0.579552
-5.78	0.579466
-5.79	0.57938
-5.8	0.579295
-5.81	0.579209
-5.82	0.579124
-5.83	0.57904
-5.84	0.578956
-5.85	0.578872
-5.86	0.578788
-5.87	0.578705
-5.88	0.578622
-5.89	0.578539
-5.9	0.578456
-5.91	0.578374
-5.92	0.578292
-5.93	0.578211
-5.94	0.57813
-5.95	0.578049
-5.96	0.577968
-5.97	0.577888
-5.98	0.577807
-5.99	0.577728
-6	0.577648
-6.01	0.577569
-6.02	0.57749
-6.03	0.577411
-6.04	0.577333
-6.05	0.577255
-6.06	0.577177
-6.07	0.577099
-6.08	0.577022
-6.09	0.576945
-6.1	0.576868
-6.11	0.576792
-6.12	0.576715
-6.13	0.576639
-6.14	0.576564
-6.15	0.576488
-6.16	0.576413
-6.17	0.576338
-6.18	0.576263
-6.19	0.576189
-6.2	0.576115
-6.21	0.576041
-6.22	0.575967
-6.23	0.575894
-6.24	0.575821
-6.25	0.575748
-6.26	0.575675
-6.27	0.575603
-6.28	0.575531
-6.29	0.575459
-6.3	0.575387
-6.31	0.575316
-6.32	0.575245
-6.33	0.575174
-6.34	0.575103
-6.35	0.575032
-6.36	0.574962
-6.37	0.574892
-6.38	0.574822
-6.39	0.574753
-6.4	0.574684
-6.41	0.574615
-6.42	0.574546
-6.43	0.574477
-6.44	0.574409
-6.45	0.574341
-6.46	0.574273
-6.47	0.574205
-6.48	0.574137
-6.49	0.57407
-6.5	0.574003
-6.51	0.573936
-6.52	0.57387
-6.53	0.573803
-6.54	0.573737
-6.55	0.573671
-6.56	0.573605
-6.57	0.57354
-6.58	0.573475
-6.59	0.57341
-6.6	0.573345
-6.61	0.57328
-6.62	0.573215
-6.63	0.573151
-6.64	0.573087
-6.65	0.573023
-6.66	0.57296
-6.67	0.572896
-6.68	0.572833
-6.69	0.57277
-6.7	0.572707
-6.71	0.572644
-6.72	0.572582
-6.73	0.57252
-6.74	0.572458
-6.75	0.572396
-6.76	0.572334
-6.77	0.572272
-6.78	0.572211
-6.79	0.57215
-6.8	0.572089
-6.81	0.572028
-6.82	0.571968
-6.83	0.571908
-6.84	0.571847
-6.85	0.571787
-6.86	0.571728
-6.87	0.571668
-6.88	0.571609
-6.89	0.571549
-6.9	0.57149
-6.91	0.571432
-6.92	0.571373
-6.93	0.571314
-6.94	0.571256
-6.95	0.571198
-6.96	0.57114
-6.97	0.571082
-6.98	0.571024
-6.99	0.570967
-7	0.57091
-7.01	0.570853
-7.02	0.570796
-7.03	0.570739
-7.04	0.570682
-7.05	0.570626
-7.06	0.57057
-7.07	0.570514
-7.08	0.570458
-7.09	0.570402
-7.1	0.570346
-7.11	0.570291
-7.12	0.570236
-7.13	0.570181
-7.14	0.570126
-7.15	0.570071
-7.16	0.570016
-7.17	0.569962
-7.18	0.569908
-7.19	0.569854
-7.2	0.5698
-7.21	0.569746
-7.22	0.569692
-7.23	0.569639
-7.24	0.569585
-7.25	0.569532
-7.26	0.569479
-7.27	0.569426
-7.28	0.569374
-7.29	0.569321
-7.3	0.569269
-7.31	0.569216
-7.32	0.569164
-7.33	0.569112
-7.34	0.569061
-7.35	0.569009
-7.36	0.568957
-7.37	0.568906
-7.38	0.568855
-7.39	0.568804
-7.4	0.568753
-7.41	0.568702
-7.42	0.568651
-7.43	0.568601
-7.44	0.568551
-7.45	0.5685
-7.46	0.56845
-7.47	0.5684
-7.48	0.568351
-7.49	0.568301
-7.5	0.568252
-7.51	0.568202
-7.52	0.568153
-7.53	0.568104
-7.54	0.568055
-7.55	0.568006
-7.56	0.567958
-7.57	0.567909
-7.58	0.567861
-7.59	0.567812
-7.6	0.567764
-7.61	0.567716
-7.62	0.567668
-7.63	0.567621
-7.64	0.567573
-7.65	0.567526
-7.66	0.567478
-7.67	0.567431
-7.68	0.567384
-7.69	0.567337
-7.7	0.56729
-7.71	0.567243
-7.72	0.567197
-7.73	0.56715
-7.74	0.567104
-7.75	0.567058
-7.76	0.567012
-7.77	0.566966
-7.78	0.56692
-7.79	0.566874
-7.8	0.566829
-7.81	0.566783
-7.82	0.566738
-7.83	0.566693
-7.84	0.566648
-7.85	0.566603
-7.86	0.566558
-7.87	0.566513
-7.88	0.566469
-7.89	0.566424
-7.9	0.56638
-7.91	0.566336
-7.92	0.566292
-7.93	0.566248
-7.94	0.566204
-7.95	0.56616
-7.96	0.566116
-7.97	0.566073
-7.98	0.566029
-7.99	0.565986
-8	0.565943
-8.01	0.5659
-8.02	0.565857
-8.03	0.565814
-8.04	0.565771
-8.05	0.565729
-8.06	0.565686
-8.07	0.565644
-8.08	0.565601
-8.09	0.565559
-8.1	0.565517
-8.11	0.565475
-8.12	0.565433
-8.13	0.565392
-8.14	0.56535
-8.15	0.565308
-8.16	0.565267
-8.17	0.565226
-8.18	0.565184
-8.19	0.565143
-8.2	0.565102
-8.21	0.565061
-8.22	0.565021
-8.23	0.56498
-8.24	0.564939
-8.25	0.564899
-8.26	0.564858
-8.27	0.564818
-8.28	0.564778
-8.29	0.564738
-8.3	0.564698
-8.31	0.564658
-8.32	0.564618
-8.33	0.564579
-8.34	0.564539
-8.35	0.564499
-8.36	0.56446
-8.37	0.564421
-8.38	0.564382
-8.39	0.564343
-8.4	0.564304
-8.41	0.564265
-8.42	0.564226
-8.43	0.564187
-8.44	0.564149
-8.45	0.56411
-8.46	0.564072
-8.47	0.564033
-8.48	0.563995
-8.49	0.563957
-8.5	0.563919
-8.51	0.563881
-8.52	0.563843
-8.53	0.563806
-8.54	0.563768
-8.55	0.56373
-8.56	0.563693
-8.57	0.563655
-8.58	0.563618
-8.59	0.563581
-8.6	0.563544
-8.61	0.563507
-8.62	0.56347
-8.63	0.563433
-8.64	0.563396
-8.65	0.56336
-8.66	0.563323
-8.67	0.563287
-8.68	0.56325
-8.69	0.563214
-8.7	0.563178
-8.71	0.563142
-8.72	0.563106
-8.73	0.56307
-8.74	0.563034
-8.75	0.562998
-8.76	0.562962
-8.77	0.562927
-8.78	0.562891
-8.79	0.562856
-8.8	0.56282
-8.81	0.562785
-8.82	0.56275
-8.83	0.562715
-8.84	0.56268
-8.85	0.562645
-8.86	0.56261
-8.87	0.562575
-8.88	0.562541
-8.89	0.562506
-8.9	0.562471
-8.91	0.562437
-8.92	0.562403
-8.93	0.562368
-8.94	0.562334
-8.95	0.5623
-8.96	0.562266
-8.97	0.562232
-8.98	0.562198
-8.99	0.562164
-9	0.56213
-9.01	0.562097
-9.02	0.562063
-9.03	0.56203
-9.04	0.561996
-9.05	0.561963
-9.06	0.56193
-9.07	0.561897
-9.08	0.561863
-9.09	0.56183
-9.1	0.561797
-9.11	0.561765
-9.12	0.561732
-9.13	0.561699
-9.14	0.561666
-9.15	0.561634
-9.16	0.561601
-9.17	0.561569
-9.18	0.561536
-9.19	0.561504
-9.2	0.561472
-9.21	0.56144
-9.22	0.561408
-9.23	0.561376
-9.24	0.561344
-9.25	0.561312
-9.26	0.56128
-9.27	0.561248
-9.28	0.561217
-9.29	0.561185
-9.3	0.561154
-9.31	0.561122
-9.32	0.561091
-9.33	0.56106
-9.34	0.561029
-9.35	0.560997
-9.36	0.560966
-9.37	0.560935
-9.38	0.560904
-9.39	0.560873
-9.4	0.560843
-9.41	0.560812
-9.42	0.560781
-9.43	0.560751
-9.44	0.56072
-9.45	0.56069
-9.46	0.560659
-9.47	0.560629
-9.48	0.560599
-9.49	0.560569
-9.5	0.560538
-9.51	0.560508
-9.52	0.560478
-9.53	0.560448
-9.54	0.560419
-9.55	0.560389
-9.56	0.560359
-9.57	0.560329
-9.58	0.5603
-9.59	0.56027
-9.6	0.560241
-9.61	0.560211
-9.62	0.560182
-9.63	0.560153
-9.64	0.560124
-9.65	0.560094
-9.66	0.560065
-9.67	0.560036
-9.68	0.560007
-9.69	0.559978
-9.7	0.55995
-9.71	0.559921
-9.72	0.559892
-9.73	0.559863
-9.74	0.559835
-9.75	0.559806
-9.76	0.559778
-9.77	0.559749
-9.78	0.559721
-9.79	0.559693
-9.8	0.559664
-9.81	0.559636
-9.82	0.559608
-9.83	0.55958
-9.84	0.559552
-9.85	0.559524
-9.86	0.559496
-9.87	0.559469
-9.88	0.559441
-9.89	0.559413
-9.9	0.559385
-9.91	0.559358
-9.92	0.55933
-9.93	0.559303
-9.94	0.559275
-9.95	0.559248
-9.96	0.559221
-9.97	0.559194
-9.98	0.559166
-9.99	0.559139
-10	0.559112
-10.01	0.559085
-10.02	0.559058
-10.03	0.559031
-10.04	0.559004
-10.05	0.558978
-10.06	0.558951
-10.07	0.558924
-10.08	0.558898
-10.09	0.558871
-10.1	0.558845
-10.11	0.558818
-10.12	0.558792
-10.13	0.558765
-10.14	0.558739
-10.15	0.558713
-10.16	0.558687
-10.17	0.55866
-10.18	0.558634
-10.19	0.558608
-10.2	0.558582
-10.21	0.558556
-10.22	0.558531
-10.23	0.558505
-10.24	0.558479
-10.25	0.558453
-10.26	0.558428
-10.27	0.558402
-10.28	0.558377
-10.29	0.558351
-10.3	0.558326
-10.31	0.5583
-10.32	0.558275
-10.33	0.55825
-10.34	0.558224
-10.35	0.558199
-10.36	0.558174
-10.37	0.558149
-10.38	0.558124
-10.39	0.558099
-10.4	0.558074
-10.41	0.558049
-10.42	0.558024
-10.43	0.557999
-10.44	0.557975
-10.45	0.55795
-10.46	0.557925
-10.47	0.557901
-10.48	0.557876
-10.49	0.557852
-10.5	0.557827
-10.51	0.557803
-10.52	0.557778
-10.53	0.557754
-10.54	0.55773
-10.55	0.557706
-10.56	0.557681
-10.57	0.557657
-10.58	0.557633
-10.59	0.557609
-10.6	0.557585
-10.61	0.557561
-10.62	0.557537
-10.63	0.557514
-10.64	0.55749
-10.65	0.557466
-10.66	0.557442
-10.67	0.557419
-10.68	0.557395
-10.69	0.557372
-10.7	0.557348
-10.71	0.557325
-10.72	0.557301
-10.73	0.557278
-10.74	0.557254
-10.75	0.557231
-10.76	0.557208
-10.77	0.557185
-10.78	0.557162
-10.79	0.557138
-10.8	0.557115
-10.81	0.557092
-10.82	0.557069
-10.83	0.557046
-10.84	0.557024
-10.85	0.557001
-10.86	0.556978
-10.87	0.556955
-10.88	0.556932
-10.89	0.55691
-10.9	0.556887
-10.91	0.556865
-10.92	0.556842
-10.93	0.55682
-10.94	0.556797
-10.95	0.556775
-10.96	0.556752
-10.97	0.55673
-10.98	0.556708
-10.99	0.556686
-11	0.556663
-11.01	0.556641
-11.02	0.556619
-11.03	0.556597
-11.04	0.556575
-11.05	0.556553
-11.06	0.556531
-11.07	0.556509
-11.08	0.556487
-11.09	0.556465
-11.1	0.556444
-11.11	0.556422
-11.12	0.5564
-11.13	0.556378
-11.14	0.556357
-11.15	0.556335
-11.16	0.556314
-11.17	0.556292
-11.18	0.556271
-11.19	0.556249
-11.2	0.556228
-11.21	0.556207
-11.22	0.556185
-11.23	0.556164
-11.24	0.556143
-11.25	0.556122
-11.26	0.5561
-11.27	0.556079
-11.28	0.556058
-11.29	0.556037
-11.3	0.556016
-11.31	0.555995
-11.32	0.555974
-11.33	0.555954
-11.34	0.555933
-11.35	0.555912
-11.36	0.555891
-11.37	0.55587
-11.38	0.55585
-11.39	0.555829
-11.4	0.555808
-11.41	0.555788
-11.42	0.555767
-11.43	0.555747
-11.44	0.555726
-11.45	0.555706
-11.46	0.555686
-11.47	0.555665
-11.48	0.555645
-11.49	0.555625
-11.5	0.555604
-11.51	0.555584
-11.52	0.555564
-11.53	0.555544
-11.54	0.555524
-11.55	0.555504
-11.56	0.555484
-11.57	0.555464
-11.58	0.555444
-11.59	0.555424
-11.6	0.555404
-11.61	0.555384
-11.62	0.555364
-11.63	0.555344
-11.64	0.555325
-11.65	0.555305
-11.66	0.555285
-11.67	0.555266
-11.68	0.555246
-11.69	0.555227
-11.7	0.555207
-11.71	0.555188
-11.72	0.555168
-11.73	0.555149
-11.74	0.555129
-11.75	0.55511
-11.76	0.555091
-11.77	0.555071
-11.78	0.555052
-11.79	0.555033
-11.8	0.555014
-11.81	0.554994
-11.82	0.554975
-11.83	0.554956
-11.84	0.554937
-11.85	0.554918
-11.86	0.554899
-11.87	0.55488
-11.88	0.554861
-11.89	0.554842
-11.9	0.554823
-11.91	0.554805
-11.92	0.554786
-11.93	0.554767
-11.94	0.554748
-11.95	0.55473
-11.96	0.554711
-11.97	0.554692
-11.98	0.554674
-11.99	0.554655
-12	0.554637
-12.01	0.554618
-12.02	0.5546
-12.03	0.554581
-12.04	0.554563
-12.05	0.554544
-12.06	0.554526
-12.07	0.554508
-12.08	0.55449
-12.09	0.554471
-12.1	0.554453
-12.11	0.554435
-12.12	0.554417
-12.13	0.554399
-12.14	0.554381
-12.15	0.554362
-12.16	0.554344
-12.17	0.554326
-12.18	0.554308
-12.19	0.55429
-12.2	0.554273
-12.21	0.554255
-12.22	0.554237
-12.23	0.554219
-12.24	0.554201
-12.25	0.554183
-12.26	0.554166
-12.27	0.554148
-12.28	0.55413
-12.29	0.554113
-12.3	0.554095
-12.31	0.554078
-12.32	0.55406
-12.33	0.554042
-12.34	0.554025
-12.35	0.554008
-12.36	0.55399
-12.37	0.553973
-12.38	0.553955
-12.39	0.553938
-12.4	0.553921
-12.41	0.553903
-12.42	0.553886
-12.43	0.553869
-12.44	0.553852
-12.45	0.553834
-12.46	0.553817
-12.47	0.5538
-12.48	0.553783
-12.49	0.553766
-12.5	0.553749
-12.51	0.553732
-12.52	0.553715
-12.53	0.553698
-12.54	0.553681
-12.55	0.553664
-12.56	0.553647
-12.57	0.553631
-12.58	0.553614
-12.59	0.553597
-12.6	0.55358
-12.61	0.553563
-12.62	0.553547
-12.63	0.55353
-12.64	0.553513
-12.65	0.553497
-12.66	0.55348
-12.67	0.553464
-12.68	0.553447
-12.69	0.553431
-12.7	0.553414
-12.71	0.553398
-12.72	0.553381
-12.73	0.553365
-12.74	0.553348
-12.75	0.553332
-12.76	0.553316
-12.77	0.5533
-12.78	0.553283
-12.79	0.553267
-12.8	0.553251
-12.81	0.553235
-12.82	0.553218
-12.83	0.553202
-12.84	0.553186
-12.85	0.55317
-12.86	0.553154
-12.87	0.553138
-12.88	0.553122
-12.89	0.553106
-12.9	0.55309
-12.91	0.553074
-12.92	0.553058
-12.93	0.553042
-12.94	0.553026
-12.95	0.553011
-12.96	0.552995
-12.97	0.552979
-12.98	0.552963
-12.99	0.552947
-13	0.552932
-13.01	0.552916
-13.02	0.5529
-13.03	0.552885
-13.04	0.552869
-13.05	0.552854
-13.06	0.552838
-13.07	0.552823
-13.08	0.552807
-13.09	0.552792
-13.1	0.552776
-13.11	0.552761
-13.12	0.552745
-13.13	0.55273
-13.14	0.552714
-13.15	0.552699
-13.16	0.552684
-13.17	0.552669
-13.18	0.552653
-13.19	0.552638
-13.2	0.552623
-13.21	0.552608
-13.22	0.552592
-13.23	0.552577
-13.24	0.552562
-13.25	0.552547
-13.26	0.552532
-13.27	0.552517
-13.28	0.552502
-13.29	0.552487
-13.3	0.552472
-13.31	0.552457
-13.32	0.552442
-13.33	0.552427
-13.34	0.552412
-13.35	0.552397
-13.36	0.552382
-13.37	0.552368
-13.38	0.552353
-13.39	0.552338
-13.4	0.552323
-13.41	0.552309
-13.42	0.552294
-13.43	0.552279
-13.44	0.552264
-13.45	0.55225
-13.46	0.552235
-13.47	0.552221
-13.48	0.552206
-13.49	0.552191
-13.5	0.552177
-13.51	0.552162
-13.52	0.552148
-13.53	0.552134
-13.54	0.552119
-13.55	0.552105
-13.56	0.55209
-13.57	0.552076
-13.58	0.552062
-13.59	0.552047
-13.6	0.552033
-13.61	0.552019
-13.62	0.552004
-13.63	0.55199
-13.64	0.551976
-13.65	0.551962
-13.66	0.551947
-13.67	0.551933
-13.68	0.551919
-13.69	0.551905
-13.7	0.551891
-13.71	0.551877
-13.72	0.551863
-13.73	0.551849
-13.74	0.551835
-13.75	0.551821
-13.76	0.551807
-13.77	0.551793
-13.78	0.551779
-13.79	0.551765
-13.8	0.551751
-13.81	0.551737
-13.82	0.551723
-13.83	0.55171
-13.84	0.551696
-13.85	0.551682
-13.86	0.551668
-13.87	0.551654
-13.88	0.551641
-13.89	0.551627
-13.9	0.551613
-13.91	0.5516
-13.92	0.551586
-13.93	0.551572
-13.94	0.551559
-13.95	0.551545
-13.96	0.551532
-13.97	0.551518
-13.98	0.551505
-13.99	0.551491
-14	0.551478
-14.01	0.551464
-14.02	0.551451
